description,systemID
An element with the identifier &quot;fig-86--189-232-1663-1689-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFCB8B0DDECDFC2DFC66D305_tp.xml
An element with the identifier &quot;ref70239&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFCB8B0DDECDFC2DFC66D305_tp.xml
An element with the identifier &quot;ref70297&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFCB8B0DDECDFC2DFC66D305_tp.xml
An element with the identifier &quot;ref70193&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFCB8B0DDECDFC2DFC66D305_tp.xml
An element with the identifier &quot;ref72283&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFCB8B0DDECDFC2DFC66D305_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
An element with the identifier &quot;fig-14--189-232-1714-1740-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
An element with the identifier &quot;fig-36--189-232-1716-1742-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
An element with the identifier &quot;ref72283&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
An element with the identifier &quot;ref72690&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
An element with the identifier &quot;ref75045&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFD18B05DEDFFD70FB78D369_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(bold|fixed-case|italic|monospace|overline|roman|sans-serif|sc|strike|underline|ruby|named-content|styled-content|tp:taxon-name|tp:descriptive-statement|tp:material-citation|sub|sup)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;fig-14--189-232-1714-1740-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;fig-15--189-232-1538-1564-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;fig-36--189-232-1716-1742-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref72376&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;fig-21--189-232-1868-1894-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref73697&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref71655&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref71081&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref72304&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref72283&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref69860&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref74849&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref73284&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref74261&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref70452&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref71744&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref71808&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref70926&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref71006&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref71170&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
An element with the identifier &quot;ref74719&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFDF8B1FDD74FB95FC9DD2FD_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;fig-16--189-232-1680-1706-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;fig-36--189-232-1716-1742-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;ref73697&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;ref72283&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;ref72690&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;ref73284&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
An element with the identifier &quot;ref69821&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFEF8B2ADD59FE65FBC4D4D9_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;fig-16--189-232-1680-1706-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;fig-36--189-232-1716-1742-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;fig-114--191-234-1926-1952-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;ref73697&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;ref72283&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;ref72690&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;ref73284&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
An element with the identifier &quot;ref71234&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A6D248FFF08B21DD7CFEA7FAB4D1D1_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8692&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8899&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref7747&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8125&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8038&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8469&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8364&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;fig-6--151-264-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref7455&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref7704&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref8415&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref7567&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;fig-5--151-264-1943-1967-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref7625&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
An element with the identifier &quot;ref9103&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A087ACE66C396604CADED1FBFCE7FD_tp.xml
"Unexpected character data &quot; 15: figs 98a, 98b (moths); nec &quot;. The content of the parent element type is element only.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
Unexpected character data &quot; .&quot;. The content of the parent element type is element only.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;fig-7--151-264-1372-1396-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref8633&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref8601&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref8044&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;fig-5--151-264-1464-1488-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;fig-6--151-264-1688-1712-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;fig-8--151-250-1269-1293-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref8962&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;fig-10--151-250-1130-1154-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref8241&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref8926&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
An element with the identifier &quot;ref9313&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB3FF94FF42BC8409CAFD60_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\03A0721BFFB5FF96FF42BA54082EFE18_tp.xml
